_id,name,brand,description,brand_description,category,reviews[0].reviewer_name,reviews[1].reviewer_name,reviews[2].reviewer_name,reviews[3].reviewer_name,reviews[4].reviewer_name,reviews[5].reviewer_name,reviews[6].reviewer_name,reviews[7].reviewer_name,reviews[8].reviewer_name,reviews[9].reviewer_name,reviews[0].review,reviews[1].review,reviews[2].review,reviews[3].review,reviews[4].review,reviews[5].review,reviews[6].review,reviews[7].review,reviews[8].review,reviews[9].review,reviews[10].review,reviews[11].review,reviews[12].review,reviews[13].review,reviews[14].review,reviews[15].review,reviews[16].review,reviews[17].review,reviews[18].review,reviews[19].review,reviews[20].review,reviews[21].review,reviews[22].review,reviews[23].review,reviews[24].review,reviews[25].review,reviews[26].review,reviews[0].source,reviews[1].source,reviews[2].source,reviews[3].source,reviews[4].source,reviews[5].source,reviews[6].source,reviews[7].source,reviews[8].source,reviews[9].source,reviews[10].source,reviews[11].source,reviews[12].source,reviews[13].source,reviews[14].source,reviews[15].source,reviews[16].source,reviews[17].source,reviews[18].source,reviews[19].source,reviews[20].source,reviews[21].source,reviews[22].source,reviews[23].source,reviews[24].source,reviews[25].source,reviews[26].source,reviews[0].rating,reviews[1].rating,reviews[2].rating,reviews[3].rating,reviews[4].rating,reviews[5].rating,reviews[6].rating,reviews[7].rating,reviews[8].rating,reviews[9].rating,reviews[10].rating,reviews[11].rating,reviews[12].rating,reviews[13].rating,reviews[14].rating,reviews[15].rating,reviews[16].rating,reviews[17].rating,reviews[18].rating,reviews[19].rating,reviews[20].rating,reviews[21].rating,reviews[22].rating,reviews[23].rating,reviews[24].rating,reviews[25].rating,reviews[26].rating,sustainability_claims,eco_score,manufacturer,country_of_origin,barcode[0],image_url,image_name,tags[0],nutrition.Sugar,nutrition.SaturatedFat,nutrition.Energy,nutrition.Fruit&Nut,nutrition.Fiber,ingredients[0],ingredients[1],ingredients[2],ingredients[3],ingredients[4],ingredients[5],ingredients[6],ingredients[7],ingredients[8],ingredients[9],ingredients[10],ingredients[11],ingredients[12],ingredients[13],ingredients[14],ingredients[15],ingredients[16],ingredients[17],ingredients[18],ingredients[19],ingredients[20],ingredients[21],ingredients[22],ingredients[23],ingredients[24],ingredients[25],ingredients[26],ingredients[27],ingredients[28],ingredients[29],ingredients[30],ingredients[31],ingredients[32],ingredients[33],ingredients[34],ingredients[35],ingredients[36],ingredients[37],ingredients[38],ingredients[39],ingredients[40],ingredients[41],ingredients[42],ingredients[43],ingredients[44],ingredients[45],ingredients[46],ingredients[47],ingredients[48],ingredients[49],ingredients[50],ingredients[51],ingredients[52],ingredients[53],ingredients[54],ingredients[55],ingredients[56],ingredients[57],ingredients[58],ingredients[59],ingredients[60],ingredients[61],ingredients[62],ingredients[63],ingredients[64],ingredients[65],ingredients[66],ingredients[67],ingredients[68],ingredients[69],ingredients[70],ingredients[71],ingredients[72],ingredients[73],ingredients[74],allergens,barcode,nutrition.Protein,nutrition.Sodium,price[0].price,price[1].price,price[2].price,price[0].source,price[1].source,price[2].source,offers[0].source,offers[1].source,offers[0].offers,offers[1].offers,manufacture_date,expiry_date,Eco-Score,reviews,nutrition,ingredients.Energy,ingredients.SaturatedFat,ingredients.Sugar,ingredients.Fiber,ingredients.Protein,ingredients.Sodium,ingredients.Fruit&Nut,E-Score,ingredients,brand[0].reviewer_name,brand[1].reviewer_name,brand[2].reviewer_name,brand[0].review,brand[1].review,brand[2].review,brand[0].rating,brand[1].rating,brand[2].rating,brand[0].source,brand[1].source,brand[2].source,reviews[0],reviews[1],reviews[2],reviews[3],reviews[4],reviews[5],reviews[6],reviews[7],reviews[8],reviews[9],reviews[10],reviews[11],reviews[12],reviews[13],reviews[14],reviews[15],reviews[16],reviews[17],reviews[18],reviews[19],reviews[20],reviews[21],reviews[22],reviews[23],reviews[24],reviews[25],reviews[26],reviews[27],reviews[28],reviews[0].review_name,reviews[1].review_name,reviews[2].review_name,reviews[3].review_name,reviews[4].review_name,reviews[5].review_name,reviews[6].review_name,reviews[7].review_name,reviews[8].review_name,reviews[9].review_name,reviews[10].review_name,reviews[11].review_name,reviews[12].review_name,reviews[13].review_name,reviews[14].review_name,reviews[15].review_name,reviews[16].review_name,reviews[17].review_name,reviews[18].review_name,reviews[19].review_name,reviews[20].review_name,reviews[21].review_name,reviews[22].review_name,reviews[23].review_name,reviews[24].review_name,reviews[25].review_name,reviews[26].review_name,offers[0].offer,how_to_use,,image
657ab91962d94c01c0b3dc75,12-x-60g shrimp noodles tom-yum,Mama,"Enjoy the hot and sour flavours of the famous tom yum soup in these noodles. It will be a hit with every family member, so it could be worth stocking the cupboards with it.","Mama is a part of Thai President Foods Public Company Limited, a manufacturer of instant noodles, instant food, biscuits, and wafers.",Food & Beverages,Joe,Piper collins,DT,,,,,,,,This is my go to for when I don’t feel like cooking dinner.I love the flavor and I added veggies to it to make it a little bit more hearty,All my roomates love them,"Great taste, delivered to the door. No complaints here.",,,,,,,,,,,,,,,,,,,,,,,,,Amazon,Amazon,Noon,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,"Received SET AWARDS 2023 Sustainability Excellence Group on November 21, 2023 as a model organization award in sustainability. in creating motivation Develop organizational quality Continuously innovate Create good operating results In parallel with operations of responsibility towards stakeholders that take into account the environment, society and corporate governance. (Environment, Social, Governance : ESG) leads to sustainable growth",,Mama,Thailand,,https://consumerappimages.blob.core.windows.net/productimages/mama_noodles.jpg,mama_noodles.jpg,,0.7,1.8,288,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52066000036,1.8,1.1,5.50 AED,4.50 AED,,Lulu,Careefour,,,,,,1/12/2023,6/6/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658ac4de4c30858dda6d0223,Full cream milk,NADA,"Nada Full Cream Milk can be distinguished by the tastier, creamier milk that is obtained from cows that are always kept healthy and happy. The effect of this dedicated love for our cows is pure fresh and creamy.","Nada is a manufacturer and distributor of liquid drinking products. Its products include tomato paste, long-life milk and juice, fresh diary and flavored milk, and more.",Food & Beverages,Saba,Mohsan,Abdulla,,,,,,,,My kids like it,Rich in calcium,Great taste.,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,Lulu,Noon,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Nada,Kingdom of Saudi Arabia,,https://consumerappimages.blob.core.windows.net/productimages/nada.jpg,nada.jpg,,4.5,0,238,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28E+12,3.1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff1c,NESCAFE SPECIAL FILTRE L'Original Flacon de 200g - NestlE - 200 g,Nescafe,This Nescafe Original Imported Decaff Coffee has a weight of 100g . It is Delicious,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,namrata,,,,,,,,,,Extremely sweet and underquality mixture. Doesn't at all give the feeling of coffee. It's the ircc ka coffee wala packet.,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,3.1,0.1,484,0,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,Eco-Score E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff1d,NES cafE soluble - NescafE - 200 g,Nescafe,It is 100% pure soluble coffee. It has great taste and aroma. each jar makes up to 120 cups. It is a product of brazil.,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,Amazon Customer,,,,,,,,,,"I didn't expect much from it but the taste is so so good. It has an after taste as well, its really smooth, smells amazing. I just love it so much. I buy 2 pkts each month and this is my reward cuppa.",,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,3.1,0.1,484,0,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,0,,,,,,,,,,,,,Eco-Score E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff1e,SPECIAL FILTRE L'Original - NescafE - 100 g,Nescafe,This Nescafe Original Imported Decaff Coffee has a weight of 100g . It is Delicious,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,kitti Bhattacharya,,,,,,,,,,I think for the taste it is on the expensive side. The vanilla flavour is subtle. The sugar over powers the vanilla aspect. Worth a try if you like to experiment.,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,3.1,0.1,484,0,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,0,,,,,,,,,,,,,Eco-Score E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff1f,NESCAFE CAPPUCCINO SUCRE 280 g,Nescafe,"Bring home the cafE experience with Nescafe Gold Cappuccino instant coffee premix. The special cappuccino premix creates a fine, frothy instant coffee that will make a coffee lover smile with sheer delight. The  Nescafe Gold premix requires minimum time and effort to make, which means that you can have it at any time during the day. You can even customize the drink and have it hot or cold as you like. At Nescafe, we share our global coffee expertise with coffee farmers in south-india and train them in responsible farming at our training centre in coorg. To us, goodness is more than just providing the best quality in a cup – we go ‘beyond the cup’. Usage: follow the instructions on the packaging and mix the coffee powder with hot water to get your own cup of cafE-styled instant coffee right at home. Storage recommendation: Store the product in a cool, dry and hygienic place to keep it in top condition for long. Safety Information: On opening, transfer the contents of the pack into an airtight container. Always use a dry spoon.","Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,Deepak Khanna,,,,,,,,,,Taste is okay (cinnamon flavour isn't that strong) but it's very expensive (I bought it when it was 50% off but it was still expensive).,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,7.1,0.9,226,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0,,,,,,,,,,,,,Eco-Score E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff20,Cafe - NescafE - 200g,Nescafe,"NescafE Original Extra forte is the extra strong instant coffee, for those who enjoy starting the day with an extra dose of disposition. It can be prepared with water or milk.","Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,CC,,,,,,,,,,Nice. Malaysian product,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,4.5,0.7,142,4.45,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0,,,,,,,,,,,,,Eco-Score E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff21,Dolce Gusto Nesquik - NescafE - 256 g,Nescafe,"Product Description OTHER IMPORTANT PRODUCT INFORMATION ABOUT YOUR NESCAFE Dolce Gusto Lungo COFFEE CAPSULES PLEASE READ: Our NESCAFE Dolce Gusto Lungo coffee capsules have many other advantages, which we would like to present to you at a glance: The taste Aromatic roasted notes and blackcurrant notes Rich aromas of selected Arabica coffees Fine, dense and golden brown crema Origin and Origin: Arabica beans from South America and East Africa New premium design New look of our lungo packaging More transparency for a quicker overview Better overview from the bean to the taste experience Patented capsule technology Individual pressure regulation per variety for ideal enjoyment Aroma sealing for an excellent coffee experience","Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,Mad mom,,,,,,,,,,"It us no where compared to nescafe latte which costs 25 rupees per cup. This us too overpriced and not worth at all. Taste is not good. Dont have high hopes. I thought this being gold and caramel stuff it would taste better, the taste of caramel is really subdued, you can hardly make it out. The coffee flavor is mild too so it seems like you are drinking very badly cooked up milk with slight hints of flavor. Not worth the price.",,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,4.6,0.7,146,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0,,,,,,,,,,,,,Eco-Score D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff22,NescafE Classic - NestlE - 200 g,Nescafe,"NESCAFE, world’s favourite instant coffee brand, brings to you rich and aromatic coffee in the form of NESCAFE Classic Instant Coffee, that will take your coffee experiences to the next level. The unmistakable flavour of NESCAFE Classic is what makes this signature coffee so loved all over the world. Start your day right with the first sip of this 100% pure coffee and let the bold taste and rich aroma of NESCAFE Classic Instant Coffee awaken your senses to new opportunities. With over 75 years of experience & working with coffee farmers to help them grow more sustainable coffee through improved crop techniques, we deliver fresh coffee beans produced by the best selecting, roasting and blending methods. Usage: Follow the instructions on the back of the pack and mix the coffee powder with hot or cold milk to get your instant coffee at home. Storage Recommendation: Store the product in a cool, dry and hygienic place. To ensure lasting freshness, close the lid tightly after every use. Always use a dry spoon. Gluten & Lactose-Free | Contains Caffeine","Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,Fahad,,,,,,,,,,Loved the taste and aroma. Must buy.,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,54.2,10.2,,0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,0,,,,,,,,,,,,,Eco-Score E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff23,"NESCAFE Cappuccino Vanille, CafE soluble, Boite de 310g - NestlE - 310 g",Nescafe,Coffee and a bit of a giggle is always a treat and a deliciously frothy vanilla latte with lusciously smooth coffee layers is the perfect way to catch up and get all the gossip.,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,Malvika Bansal,,,,,,,,,,"If u live strong cinnamon flavour, go for it",,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,Eco-Score E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff24,NESCAFE CAPPUCCINO NOISETTE 270 g,Nescafe,"Bring home the cafE experience with Nescafe Gold Cappuccino instant coffee premix. The special cappuccino premix creates a fine, frothy instant coffee that will make a coffee lover smile with sheer delight. The  Nescafe Gold premix requires minimum time and effort to make, which means that you can have it at any time during the day. You can even customize the drink and have it hot or cold as you like. At Nescafe, we share our global coffee expertise with coffee farmers in south-india and train them in responsible farming at our training centre in coorg. To us, goodness is more than just providing the best quality in a cup – we go ‘beyond the cup’. Usage: follow the instructions on the packaging and mix the coffee powder with hot water to get your own cup of cafE-styled instant coffee right at home. Storage recommendation: Store the product in a cool, dry and hygienic place to keep it in top condition for long. Safety Information: On opening, transfer the contents of the pack into an airtight container. Always use a dry spoon.","Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,Ritu Arora,,,,,,,,,,"For coffee lovers, not a very good product. Didnt like the taste.",,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,23.9,10.3,,0,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,0,,,,,,,,,,,,,Eco-Score E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff25,"NESCAFE SPECIAL FILTRE L'Original, CafE Soluble, Boite de 25 Sticks - NestlE - 50 g",Nescafe,"Everyone needs a good cup of coffee. With its rich flavour and unmistakable aroma, there’s good reason why Nescafe is the tried and tested nation’s favourite coffee. It’s fair to say you really can't beat the red mug.","Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,Kreston OPR Advisors LLP,,,,,,,,,,Perfect,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,Eco-Score E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff26,"NescafE, Gold cappuccino, Cappuccino - 140 g",Nescafe,"Bring home the cafE experience with Nescafe Gold Cappuccino instant coffee premix. The special cappuccino premix creates a fine, frothy instant coffee that will make a coffee lover smile with sheer delight. The  Nescafe Gold premix requires minimum time and effort to make, which means that you can have it at any time during the day. You can even customize the drink and have it hot or cold as you like. At Nescafe, we share our global coffee expertise with coffee farmers in south-india and train them in responsible farming at our training centre in coorg. To us, goodness is more than just providing the best quality in a cup – we go ‘beyond the cup’. Usage: follow the instructions on the packaging and mix the coffee powder with hot water to get your own cup of cafE-styled instant coffee right at home. Storage recommendation: Store the product in a cool, dry and hygienic place to keep it in top condition for long. Safety Information: On opening, transfer the contents of the pack into an airtight container. Always use a dry spoon.","Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,darrin evans,,,,,,,,,,Nice taste but the powder doesn't disolve most of the time leaving big lumps to surprise you . Yuck !,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,7.1,0.9,226,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0,,,,,,,,,,,,,NOVA 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff27,Capsules NESCAFE Dolce Gusto Cappuccino Extra Crema 16 Capsules - NestlE - 186.4 g,Nescafe,"Product Description OTHER IMPORTANT PRODUCT INFORMATION ABOUT YOUR NESCAFE Dolce Gusto Lungo COFFEE CAPSULES PLEASE READ: Our NESCAFE Dolce Gusto Lungo coffee capsules have many other advantages, which we would like to present to you at a glance: The taste Aromatic roasted notes and blackcurrant notes Rich aromas of selected Arabica coffees Fine, dense and golden brown crema Origin and Origin: Arabica beans from South America and East Africa New premium design New look of our lungo packaging More transparency for a quicker overview Better overview from the bean to the taste experience Patented capsule technology Individual pressure regulation per variety for ideal enjoyment Aroma sealing for an excellent coffee experience","Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,SB,,,,,,,,,,"Great taste, bit it is a bit too sweet for me.",,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,Eco-Score E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff28,"Nescafe dolce gusto Marrakech tea - nestle - 82,7g",Nescafe,"Product Description OTHER IMPORTANT PRODUCT INFORMATION ABOUT YOUR NESCAFE Dolce Gusto Lungo COFFEE CAPSULES PLEASE READ: Our NESCAFE Dolce Gusto Lungo coffee capsules have many other advantages, which we would like to present to you at a glance: The taste Aromatic roasted notes and blackcurrant notes Rich aromas of selected Arabica coffees Fine, dense and golden brown crema Origin and Origin: Arabica beans from South America and East Africa New premium design New look of our lungo packaging More transparency for a quicker overview Better overview from the bean to the taste experience Patented capsule technology Individual pressure regulation per variety for ideal enjoyment Aroma sealing for an excellent coffee experience","Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,Marta,,,,,,,,,,"Love the coffee ,and great value .However only received 7 boxes . Thought I was going mad but no just 7 counted a couple of times 😂😂",,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,3.1,0.1,484,0,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,0,,,,,,,,,,,,,Eco-Score E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff29,"NESCAFE NES, CafE Soluble, Boite de 25 Sticks (2g chacun) - NestlE - 50 g",Nescafe,"Everyone needs a good cup of coffee. With its rich flavour and unmistakable aroma, there’s good reason why Nescafe is the tried and tested nation’s favourite coffee. It’s fair to say you really can't beat the red mug.","Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,Amazon Customer,,,,,,,,,,I got these on offer and I am so happy I bought them. Full of cinnamon flavour and very smooth.,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,3.3,0,56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,Eco-Score E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
